?,date,facebookUrl,likesCount,postTitle,text
145,2023-05-27T23:51:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3356050851327424/,0,?????? ???? ???? ???? ???? ??,Bolohgv bnlee
146,2023-05-27T23:42:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3356050851327424/,0,?????? ???? ???? ???? ???? ??,???????????
147,2023-05-27T23:32:19.000Z,https://www.facebook.com/groups/univisionusers/posts/3356041081328401/,0,????????????????????,??? ????? ????? ??????? ?? ??? ?? ??
148,2023-05-27T23:25:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",??????? ????? ????? ??????? ?????? ???????? ??? ?? ??????????? ?????? ?? ????? ?????????? ?????? ???????. ??????? ? ???????? ????? ? ????? ????? ???? ?? ???? ???. ???????????? ??? ???? ??? ????????? ????? ????.
149,2023-05-27T23:20:58.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",???????? ????.????? ?????????? ?????? ??.
150,2023-05-27T23:20:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Demii shuu
151,2023-05-27T23:20:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3356050851327424/,0,?????? ???? ???? ???? ???? ??,bolohgvi bnaaa
152,2023-05-27T22:46:00.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,?????? ??????
153,2023-05-27T22:04:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3355814754684367/,0,????????? ??? ???? ??? ??????? ??????? ?????? ?? ????? ??. ????? ?? ?????? ?????.,?????
154,2023-05-27T21:58:23.000Z,https://www.facebook.com/groups/univisionusers/posts/3355814754684367/,0,????????? ??? ???? ??? ??????? ??????? ?????? ?? ????? ??. ????? ?? ?????? ?????.,????? ????? ?????
155,2023-05-27T18:51:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,1,,????? ?????? ????????
156,2023-05-27T18:17:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3356096161322893/,0,"??? ?????? ????? ???? ???? ????? ??
??? ????? ?????? ???????? ????? ??",Luivaraa zogsoo
157,2023-05-27T18:16:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Ondoo ym sonirhson dr dee gej zuwluy doo xo
158,2023-05-27T18:14:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Demiidee
159,2023-05-27T17:53:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Univision Mongolia  neg ym bodson deerdee
160,2023-05-27T17:50:43.000Z,https://www.facebook.com/groups/univisionusers/posts/3355814754684367/,0,????????? ??? ???? ??? ??????? ??????? ?????? ?? ????? ??. ????? ?? ?????? ?????.,??????????? ????? ???? ??? ????????? 140.0 ? ??? ???? ?????. ?? ???? ?????? ???????? ????? ???? ??? ???? ???? ???????????? ???????? ?????? ?? ???????. 20??? ? ???? ???
161,2023-05-27T17:46:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Luivar bolsoon suuliin ued
162,2023-05-27T17:23:01.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Ystoi demii gej zowliii ym uzeegui hereglee hiigeegui bhd 60-deeshee grna bagts idwehjuuleegui bhd shd hog
163,2023-05-27T17:05:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3355814754684367/,0,????????? ??? ???? ??? ??????? ??????? ?????? ?? ????? ??. ????? ?? ?????? ?????.,Bno tuhuurumj zahialna.holbuulna
164,2023-05-27T16:58:58.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Univision Mongolia arai shv bnga gatsdag bolj ??
165,2023-05-27T16:41:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Hogoor yadiin
166,2023-05-27T16:36:50.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Harin ene nowshiin univision.s bolj hed heden udaa untraaj asaalaa univision zailaarai llr durgvi hvrgeed baiwal sky.r solichohon shv
167,2023-05-27T16:20:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,?????? ??
168,2023-05-27T15:59:33.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,3,,Dampuursan gazar
169,2023-05-27T15:57:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bolohgvi bnaa untraj asagad ch Tv suwagnuud n zvger bagts n bolkv bn
170,2023-05-27T15:55:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Ingeed ulaan ger untrj asaad baina yh be
171,2023-05-27T15:52:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bagts bolku bhiin. Buur zunduu uzlee... hogiin durakuud ymaa
172,2023-05-27T15:34:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Univision.s tatgalz.hog hog
173,2023-05-27T15:24:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3356096161322893/,0,"??? ?????? ????? ???? ???? ????? ??
??? ????? ?????? ???????? ????? ??",bagts bolj bna uu manaih uzej bolohgui bna
174,2023-05-27T15:22:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,L ????
175,2023-05-27T15:20:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3356096161322893/,0,"??? ?????? ????? ???? ???? ????? ??
??? ????? ?????? ???????? ????? ??",??????? ???? ??? ?????? ?? ??? ????
176,2023-05-27T15:19:13.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",?????? ? ??
177,2023-05-27T15:16:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3356041081328401/,0,????????????????????,Odorjin engeed odoo dajgui garchlaa
178,2023-05-27T15:11:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Hun bnuu
179,2023-05-27T15:11:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",1 horoolold garch bnu
180,2023-05-27T15:10:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Garahgui bna yahoo
181,2023-05-27T15:08:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Zuger l garch bn shde
182,2023-05-27T15:06:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",garahgui bna gemteln zasarsiin boluu?
183,2023-05-27T15:04:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",??????????????????
184,2023-05-27T15:01:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Zvgeer garch bna kino vzej bna
185,2023-05-27T15:01:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,1,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,Odor ingeed bsn odoo zuger garch bn
186,2023-05-27T15:00:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3356096161322893/,0,"??? ?????? ????? ???? ???? ????? ??
??? ????? ?????? ???????? ????? ??",?????? ???? ?????
187,2023-05-27T14:56:23.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",???????? ??????? ?? ??? ??? ?????? ?? ??????... ?????? ?????? ? ??????.
188,2023-05-27T14:54:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Nohoj bolkuu bna
189,2023-05-27T14:51:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3356096161322893/,0,"??? ?????? ????? ???? ???? ????? ??
??? ????? ?????? ???????? ????? ??",????????? ???????? .????? ?????? ???? ???
190,2023-05-27T14:50:33.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Zugeer shu
191,2023-05-27T14:45:24.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bhgviee 20tsagaas hoish
192,2023-05-27T14:35:13.000Z,https://www.facebook.com/groups/univisionusers/posts/3356050851327424/,0,?????? ???? ???? ???? ???? ??,boldoggue
193,2023-05-27T14:33:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",suuliin update n nul virus ymu haishen
194,2023-05-27T14:33:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,?????
195,2023-05-27T14:30:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3353610631571446/,0,Univision tulburuu tuluugui ch tureeslsen bagtsaa uzii tehuu buur arai yu ??????,???? ? ??????? ??? ?????? ?????? ???? ???????? ??????? ??? ?????? ?????? ??????? ??????? univision-??? ????????? ??? ?? ???????????
196,2023-05-27T14:30:24.000Z,https://www.facebook.com/groups/univisionusers/posts/3356142431318266/,0,sn bn uu tohooromj maani ingeed bolohgu bna yadiin bol,ulaan gerel n ymar uchirtai ym boloo manaih bas ingeed garch ireed bn
197,2023-05-27T14:27:43.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",7tsagaas zuger bolson tsagaan har buh tuhuurumjuu untraaj asasan
198,2023-05-27T14:27:19.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",tv bolohgvi bnooo untraaj asaaj salgaj niilvvled ch garahgvi bn uur hvreed hamag utsig n salgaad suun bn
199,2023-05-27T14:27:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Huue bolj bnleshd
200,2023-05-27T14:24:41.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Boon yum bolj2 asagd kinogo vzeh gsen garhku butschad bnooo
201,2023-05-27T14:21:42.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Zvger bnale manaih
202,2023-05-27T14:19:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,2,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",??????? ??????? ??? ???????? ????? ?????????? ? ???? ?????? ????? ????? ????? ??? ?????? ????? ?????? ????? ? ?????? ??? ?? ???????????? ????????? ?? ??? ??????...
203,2023-05-27T14:16:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Ogloo zalgaad haychxaar oroi asnadaa tgd neg kino vzeed untuul ih ym??
204,2023-05-27T14:16:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bagts boldgue
205,2023-05-27T14:09:02.000Z,https://www.facebook.com/groups/univisionusers/posts/3353024201630089/,0,1300tugrgiin dutuu hiitsnee medhgui 20nd tulburuu tultsun bsnchn unuudur haatsan baidag shass. Baliar ulun zolibon hogiin univision.,Hha 100 ch bsb haadg shde
206,2023-05-27T14:06:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Uu bi gantsaaraa tegeegvin bn
207,2023-05-27T14:06:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3356029601329549/,0,Inged garahgu ym yah we,?????? ??????
208,2023-05-27T14:04:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bolohgvi bnoo yasin boloo
209,2023-05-27T14:04:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,kino bagts bolohgui bna
210,2023-05-27T14:03:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",???? ????????? ???? ???????? ??? ??
211,2023-05-27T14:02:19.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,1,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,?????? ????????? ???.?????? ?????? ????????? ?????? ?????.
212,2023-05-27T14:00:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,0,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,Thh
213,2023-05-27T13:58:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,0,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,tsaanaasaa
214,2023-05-27T13:54:50.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bagsh odoo boltol bolohgvi bn!!!! Gants amraltiin odor ??
215,2023-05-27T13:54:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,0,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,Huuhed chn buruugui shu ??
216,2023-05-27T13:53:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,0,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,Shine  tuhuurumj uu
217,2023-05-27T13:52:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",????? ? ?????? ?? ?????? ??? ???
218,2023-05-27T13:51:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Yruusuu uzej boldoggue zalgah zalgj untraaj uzlee yaj bolgod bgn bolo
219,2023-05-27T13:51:44.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",24tsagiin lawlax bdag bolwuu
220,2023-05-27T13:50:44.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",???? ???? ???? ??????? ??? ????? ??? ???? ??
221,2023-05-27T13:49:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",boljiinoo bi bas xichneen ch untraaj asaaw xaxa
222,2023-05-27T13:49:19.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,0,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,????? ???  ??????? ??? ???? ??????? ???? ?????? ???? ???????? ????
223,2023-05-27T13:47:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",bolohgui bn oo arai ymaa
224,2023-05-27T13:46:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,?????? ???? ???????? ????? ??
225,2023-05-27T13:43:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",???????? ????? ??
226,2023-05-27T13:38:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3356077794658063/,0,ene yu gesen ug ym bol huuhed oroldood iim bolgochihloo,?????? ???????? ?????? ??? ????????? ????????? ?????? ????? ??????? ??? ??? ????? ????? ???? ????? ??????? ??????? ?????? ????? ?????
227,2023-05-27T13:38:04.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Untraaj asaaj untraaj asaasaar bgad neg muu ym bolgoloo
228,2023-05-27T13:37:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",xarin boloxgvi bvr zondoo zalgaj salgalaa??
229,2023-05-27T13:35:42.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,1,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",Bagts bolkv suwaguud bol zvger bn
230,2023-05-27T13:35:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,?????? ? ???
231,2023-05-27T13:34:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,??? ????? ? ????? ???.???????? ????????? ?????? ?????? ??????? ????????? ????? ????? ? ?????.
232,2023-05-27T13:33:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,????????? ?????? ???? ???? ??? ??????? ???????? ?? ?
233,2023-05-27T13:33:11.000Z,https://www.facebook.com/groups/univisionusers/posts/3356177671314742/,0,Univision zgr garch bnu?,Yruusuu gardaggue tv ni c garhgun
234,2023-05-27T13:31:13.000Z,https://www.facebook.com/groups/univisionusers/posts/3356177671314742/,0,Univision zgr garch bnu?,bolohgui bn
235,2023-05-27T13:30:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3356177671314742/,0,Univision zgr garch bnu?,?????? ???? ???
236,2023-05-27T13:27:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3355423628056813/,0,,Univision ch luivarchin bolood bgaa daa
237,2023-05-27T13:27:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3356178094648033/,0,"??? ?????? ???? ????? ???
??????? ? ???????, ?????,??????, ????????",???????? ??? ??? ???
238,2023-05-27T13:26:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3356084767990699/,0,Univision yachwaa??Kino bagts orj bolohgvi bna.,?????? ? ?????
